country,year,iso_code_energy,population_energy,gdp_energy,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita_energy,energy_per_gdp_energy,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption_energy,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,iso_code_co2,population_co2,gdp_co2,cement_co2,cement_co2_per_capita,co2,co2_growth_abs,co2_growth_prct,co2_including_luc,co2_including_luc_growth_abs,co2_including_luc_growth_prct,co2_including_luc_per_capita,co2_including_luc_per_gdp,co2_including_luc_per_unit_energy,co2_per_capita,co2_per_gdp,co2_per_unit_energy,coal_co2,coal_co2_per_capita,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_cement_co2,cumulative_co2,cumulative_co2_including_luc,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_luc_co2,cumulative_oil_co2,cumulative_other_co2,energy_per_capita_co2,energy_per_gdp_co2,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,ghg_excluding_lucf_per_capita,ghg_per_capita,land_use_change_co2,land_use_change_co2_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,oil_co2,oil_co2_per_capita,other_co2_per_capita,other_industry_co2,primary_energy_consumption_co2,share_global_cement_co2,share_global_co2,share_global_co2_including_luc,share_global_coal_co2,share_global_cumulative_cement_co2,share_global_cumulative_co2,share_global_cumulative_co2_including_luc,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_luc_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,share_global_flaring_co2,share_global_gas_co2,share_global_luc_co2,share_global_oil_co2,share_global_other_co2,share_of_temperature_change_from_ghg,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,total_ghg,total_ghg_excluding_lucf,trade_co2,trade_co2_share,energy_per_capita_calc,co2_per_capita_calc,energy_intensity,co2_intensity,primary_energy_consumption_energy_lag1,primary_energy_consumption_energy_lag2,primary_energy_consumption_energy_lag3,co2_lag1,co2_lag2,co2_lag3,energy_intensity_lag1,energy_intensity_lag2,energy_intensity_lag3,co2_intensity_lag1,co2_intensity_lag2,co2_intensity_lag3
Saudi Arabia,1998,SAU,14922138.0,436367196160.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.335,57.143,0.0,0.0,0.0,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.0,138.69,8572.922,126.168,10.073,5.237,62.328,83940.852,2.87,5.237,62.328,8455.067,126.168,83940.852,1252.577,100.0,100.0,3.264,14.06,444.79,3592.019,53.601,29807.389,3.264,14.06,29807.389,444.79,42.484,35.51,96.02,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.355,48.268,807.787,4863.048,72.567,54133.461,3.072,154.361,347053.312,5178.777,57.516,64.49,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8455.067,1252.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,14922189.0,436367196160.0,7.596,0.509,219.013,-8.228,-3.621,220.294,-8.395,-3.671,14.763,0.505,0.176,14.677,0.502,0.175,0.075,0.005,227.43,15.241,0.521,109.456,5263.672,5432.824,0.382,926.527,1108.438,135.116,3118.87,402.403,61183.16,2.87,6.745,0.452,89.682,6.01,19.762,19.956,1.281,0.086,74.38,4.985,6.985,0.468,114.916,7.701,0.076,24.39,1252.577,1.151,0.901,0.724,0.001,0.642,0.528,0.321,0.0,8.733,0.985,0.019,0.903,5.859999999999999,2.004,2.007,0.021,1.163,8.248,0.439,0.002,0.002,0.005,0.0,297.786,294.89,8.416,3.843,8.394085351575732e-05,1.4677002147606181e-05,2.870465541458175e-09,5.019006972276988e-10,1190.249,1168.553,1130.006,227.241,269.594,274.692,2.9416489752118093e-09,3.0616421319162933e-09,3.189438656473433e-09,5.616163128690777e-10,7.06343956082301e-10,7.753173730263381e-10
Saudi Arabia,1999,SAU,15472018.0,440370724864.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.335,57.143,0.0,0.0,0.0,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.0,138.69,8572.922,130.999,10.271,1.825,22.853,82434.641,2.896,1.825,22.853,8466.857,130.999,82434.648,1275.43,100.0,100.0,-1.324,-5.89,438.9,3548.447,54.902,28367.34,-1.324,-5.89,28367.34,438.9,41.91,34.412,96.02,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.558,28.743,836.53,4918.411,76.098,54067.305,-8.257,-427.621,307080.625,4751.157,58.09,65.588,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8466.857,1275.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,15472075.0,440370724864.0,7.842,0.507,237.822,18.808,8.588,239.012,18.718,8.497,15.448,0.543,0.187,15.371,0.54,0.186,0.059,0.004,193.44,12.503,0.439,117.298,5501.494,5671.836,0.441,932.621,1197.121,136.307,3254.013,402.403,60706.832,2.896,6.094,0.394,88.683,5.732,20.033,20.175,1.19,0.077,70.372,4.548,7.081,0.458,135.143,8.735,0.076,24.39,1275.43,1.132,0.957,0.775,0.001,0.661,0.538,0.329,0.0,8.525,1.022,0.019,0.915,5.859999999999999,1.847,1.922,0.02,1.333,8.248,0.445,0.003,0.002,0.005,0.0,312.154,309.947,-44.382,-18.662,8.24346248821529e-05,1.537104751625006e-05,2.8962642791341137e-09,5.400495232135304e-10,1252.577,1190.249,1168.553,219.013,227.241,269.594,2.870465541458175e-09,2.9416489752118093e-09,3.0616421319162933e-09,5.019006972276988e-10,5.616163128690777e-10,7.06343956082301e-10
Saudi Arabia,2000,SAU,16177682.0,488272429056.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.335,57.143,0.0,0.0,0.0,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.0,138.69,8572.922,138.69,10.39,4.661,59.449,82513.656,2.734,4.661,59.449,8572.922,138.69,82513.656,1334.88,100.0,100.0,7.814,34.295,473.195,3946.177,63.84,29249.865,7.814,34.295,29249.865,473.195,46.031,35.449,96.02,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007,25.154,861.685,4626.744,74.85,53263.789,7.341,348.789,315245.781,5099.946,53.969,64.551,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8572.922,1334.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,16177733.0,488272429056.0,8.696,0.538,309.76,71.938,30.249,311.011,71.999,30.124,19.225,0.637,0.233,19.147,0.634,0.232,0.001,0.0,210.445,13.008,0.431,125.994,5811.254,5982.848,0.443,939.699,1292.734,137.558,3452.384,402.403,61950.852,2.734,7.078,0.438,95.613,5.91,23.951,24.095,1.251,0.077,76.485,4.728,6.815,0.421,198.371,12.262,0.076,24.39,1334.88,1.201,1.214,1.01,0.0,0.682,0.555,0.341,0.0,8.325,1.061,0.019,0.944,5.859999999999999,2.039,2.013,0.024,1.931,8.248,0.453,0.003,0.003,0.005,0.0,389.805,387.48,-99.315,-32.062,8.251367532134193e-05,1.9147305744258532e-05,2.733883628409628e-09,6.343999406210044e-10,1275.43,1252.577,1190.249,237.822,219.013,227.241,2.8962642791341137e-09,2.870465541458175e-09,2.9416489752118093e-09,5.400495232135304e-10,5.019006972276988e-10,5.616163128690777e-10
Saudi Arabia,2001,SAU,17041344.0,506978107392.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.173,57.143,0.092,5.385,0.092,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.006,146.09,8572.681,146.09,10.271,6.551,87.453,83463.625,2.806,6.551,87.453,8572.681,146.09,83463.633,1422.332,100.0,100.0,7.79,36.86,510.055,4497.885,76.65,29930.443,7.79,36.86,29930.443,510.055,52.468,35.86,101.85,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.861,50.501,912.186,4074.796,69.44,53527.801,-2.467,-125.832,291885.094,4974.114,47.532,64.133,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8572.681,1422.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,17041405.0,506978107392.0,9.887,0.58,324.516,14.756,4.764,325.675,14.663,4.715,19.111,0.642,0.229,19.043,0.64,0.228,0.005,0.0,233.554,13.705,0.461,135.881,6135.77,6308.522,0.448,946.257,1395.795,138.717,3657.389,402.403,64399.926,2.806,6.558,0.385,103.061,6.048,23.6,23.74,1.159,0.068,76.448,4.486,6.926,0.406,205.004,12.03,0.076,24.39,1422.332,1.306,1.262,1.069,0.0,0.707,0.572,0.354,0.0,8.141,1.102,0.019,0.973,5.859999999999999,1.954,2.15,0.024,1.981,8.248,0.461,0.003,0.003,0.005,0.0,404.559,402.171,-90.962,-28.03,8.346360474854077e-05,1.9042796060534974e-05,2.805509703992485e-09,6.400986458160438e-10,1334.88,1275.43,1252.577,309.76,237.822,219.013,2.733883628409628e-09,2.8962642791341137e-09,2.870465541458175e-09,6.343999406210044e-10,5.400495232135304e-10,5.019006972276988e-10
Saudi Arabia,2002,SAU,17910859.0,518347030528.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.697,57.143,0.052,8.051,0.144,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.01,154.91,8648.943,154.91,10.457,4.152,59.05,82708.633,2.858,4.152,59.05,8648.943,154.91,82708.633,1481.383,100.0,100.0,5.606,28.595,538.65,4830.031,86.51,30073.932,5.606,28.595,30073.932,538.65,55.845,36.361,108.39,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333,30.403,942.589,3818.912,68.4,52626.648,-8.802,-437.797,253271.906,4536.317,44.155,63.629,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8648.943,1481.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,17910909.0,518347030528.0,11.162,0.623,347.097,22.581,6.958,349.326,23.651,7.262,19.504,0.674,0.236,19.379,0.67,0.234,0.028,0.002,242.639,13.547,0.468,147.043,6482.867,6657.848,0.476,952.675,1505.824,140.946,3876.849,402.403,65480.074,2.858,6.417,0.358,110.029,6.143,23.74,23.904,2.229,0.124,76.816,4.289,7.084,0.396,219.46,12.253,0.076,24.39,1481.383,1.421,1.321,1.112,0.0,0.735,0.59,0.367,0.0,7.974,1.144,0.02,1.003,5.859999999999999,1.977,2.228,0.043,2.124,8.248,0.473,0.003,0.003,0.006,0.0,428.147,425.202,-104.457,-30.095,8.270865177376012e-05,1.9379083440152627e-05,2.8578981121798458e-09,6.696228193811376e-10,1422.332,1334.88,1275.43,324.516,309.76,237.822,2.805509703992485e-09,2.733883628409628e-09,2.8962642791341137e-09,6.400986458160438e-10,6.343999406210044e-10,5.400495232135304e-10
Saudi Arabia,2003,SAU,18786715.0,607244582912.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.883,27.273,0.039,9.769,0.184,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.012,166.58,8866.904,166.58,10.616,5.927,87.808,83526.633,2.584,5.927,87.808,8866.904,166.58,83526.633,1569.191,100.0,100.0,5.926,31.92,570.57,4863.011,91.36,30370.93,5.926,31.92,30370.93,570.57,54.845,36.361,116.42,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.925,55.849,998.438,4003.893,75.22,53145.934,18.061,819.295,285074.438,5355.612,45.155,63.628,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8866.904,1569.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,18786770.0,607244582912.0,11.545,0.615,351.405,4.308,1.241,352.011,2.685,0.769,18.737,0.58,0.224,18.705,0.579,0.224,0.029,0.002,318.304,16.943,0.524,158.588,6834.271,7009.858,0.505,960.379,1621.112,141.551,4093.688,402.403,67781.141,2.584,7.704,0.41,115.288,6.137,23.346,23.482,0.606,0.032,85.852,4.57,7.234,0.385,216.839,11.542,0.076,24.39,1569.191,1.337,1.27,1.043,0.0,0.76,0.606,0.379,0.0,7.813,1.186,0.019,1.031,5.859999999999999,2.236,2.252,0.01,2.045,8.248,0.486,0.003,0.003,0.006,0.0,441.142,438.589,-33.101,-9.42,8.352663038747948e-05,1.8704918408006342e-05,2.5841169178900727e-09,5.786877477191501e-10,1481.383,1422.332,1334.88,347.097,324.516,309.76,2.8578981121798458e-09,2.805509703992485e-09,2.733883628409628e-09,6.696228193811376e-10,6.400986458160438e-10,6.343999406210044e-10
Saudi Arabia,2004,SAU,19669438.0,690846629888.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.479,-10.714,-0.02,8.331,0.164,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.01,173.41,8816.216,173.41,10.186,8.492,133.257,86552.945,2.464,8.492,133.257,8816.216,173.41,86552.938,1702.448,100.0,100.0,9.357,53.39,623.96,5019.971,98.74,31722.311,9.357,53.39,31722.311,623.96,56.94,36.651,121.47,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.001,79.886,1078.324,3796.245,74.67,54822.293,7.011,375.504,291371.656,5731.117,43.06,63.34,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8816.216,1702.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,19669486.0,690846629888.0,11.722,0.596,407.882,56.477,16.072,408.565,56.554,16.066,20.772,0.591,0.24,20.737,0.59,0.24,0.036,0.002,357.597,18.18,0.518,170.31,7242.154,7418.423,0.541,967.232,1747.186,142.234,4356.884,402.403,71949.188,2.464,6.853,0.348,126.075,6.41,25.259,25.437,0.682,0.035,87.65,4.456,7.516,0.382,263.196,13.381,0.076,24.39,1702.448,1.299,1.425,1.2,0.0,0.782,0.627,0.394,0.0,7.655,1.23,0.019,1.068,5.859999999999999,2.001,2.386,0.013,2.393,8.248,0.501,0.003,0.003,0.006,0.0,500.331,496.824,-50.285,-12.328,8.655295591058137e-05,2.07367899700063e-05,2.464292255831082e-09,5.904089017067737e-10,1569.191,1481.383,1422.332,351.405,347.097,324.516,2.5841169178900727e-09,2.8578981121798458e-09,2.805509703992485e-09,5.786877477191501e-10,6.696228193811376e-10,6.400986458160438e-10
Saudi Arabia,2005,SAU,20559827.0,768984285184.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.131,98.528,0.161,15.823,0.325,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.018,191.05,9292.394,191.05,10.549,6.382,108.658,88089.555,2.355,6.382,108.658,9292.394,191.05,88089.555,1811.106,100.0,100.0,8.465,52.82,676.78,5249.558,107.93,32917.594,8.465,52.82,32917.594,676.78,56.493,37.368,133.76,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.163,55.677,1134.001,4042.836,83.12,55156.137,4.838,277.269,292239.125,6008.386,43.507,62.614,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,9292.394,1811.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,20559884.0,768984285184.0,11.527,0.561,412.411,4.529,1.11,412.37,3.805,0.931,20.057,0.536,0.228,20.059,0.536,0.228,0.07,0.003,357.254,17.376,0.465,181.837,7654.566,7830.793,0.611,974.61,1883.934,142.192,4613.573,402.403,74232.789,2.355,7.378,0.359,136.748,6.651,24.698,24.853,-0.042,-0.002,93.991,4.572,7.46,0.363,256.689,12.485,0.076,24.39,1811.106,1.19,1.393,1.195,0.001,0.8,0.646,0.408,0.0,7.507,1.278,0.019,1.101,5.859999999999999,2.121,2.531,-0.001,2.311,8.248,0.518,0.003,0.003,0.006,0.0,510.968,507.778,-55.157,-13.374,8.808955445004046e-05,2.0059013951634162e-05,2.3551924725830316e-09,5.363061481826246e-10,1702.448,1569.191,1481.383,407.882,351.405,347.097,2.464292255831082e-09,2.5841169178900727e-09,2.8578981121798458e-09,5.904089017067737e-10,5.786877477191501e-10,6.696228193811376e-10
Saudi Arabia,2006,SAU,21459088.0,833723432960.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.774,-29.136,-0.095,10.743,0.231,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.012,196.31,9148.105,196.31,10.331,4.918,89.064,88548.492,2.279,4.918,89.064,9148.105,196.31,88548.5,1900.17,100.0,100.0,3.118,21.099,697.88,4872.062,104.55,32521.396,3.118,21.099,32521.396,697.88,53.258,36.727,136.98,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.002,68.059,1202.06,4276.044,91.76,56016.355,-1.488,-89.407,275826.188,5918.979,46.742,63.261,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,9148.105,1900.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,21459139.0,833723432960.0,12.391,0.577,445.168,32.756,7.943,445.616,33.246,8.062,20.766,0.534,0.235,20.745,0.534,0.234,0.038,0.002,399.292,18.607,0.479,194.228,8099.733,8276.409,0.649,982.571,2024.947,142.64,4897.339,402.403,74860.328,2.279,7.961,0.371,141.013,6.571,25.349,25.518,0.448,0.021,97.136,4.527,7.621,0.355,283.766,13.224,0.076,24.39,1900.17,1.174,1.453,1.239,0.0,0.816,0.666,0.424,0.0,7.371,1.324,0.019,1.138,5.859999999999999,2.291,2.538,0.008,2.529,8.248,0.534,0.003,0.004,0.007,0.0,547.592,543.964,-45.876,-10.305,8.85484974943908e-05,2.0744914322982824e-05,2.2791370913658432e-09,5.33951646794313e-10,1811.106,1702.448,1569.191,412.411,407.882,351.405,2.3551924725830316e-09,2.464292255831082e-09,2.5841169178900727e-09,5.363061481826246e-10,5.904089017067737e-10,5.786877477191501e-10
Saudi Arabia,2007,SAU,22368262.0,896025231360.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.495,179.861,0.415,28.843,0.645,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.033,204.43,9139.288,204.43,10.516,2.31,43.887,86911.406,2.17,2.31,43.887,9139.288,204.43,86911.406,1944.057,100.0,100.0,1.305,9.111,706.99,4591.774,102.71,31606.838,1.305,9.111,31606.838,706.99,50.242,36.367,142.18,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.859,34.362,1236.422,4547.515,101.72,55275.723,-3.93,-232.608,254216.0,5686.37,49.758,63.6,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,9139.288,1944.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,22368313.0,896025231360.0,14.179,0.634,423.532,-21.636,-4.86,422.811,-22.805,-5.118,18.902,0.472,0.217,18.934,0.473,0.218,0.055,0.002,392.95,17.567,0.439,208.407,8523.265,8699.22,0.704,990.551,2167.799,141.919,5155.805,402.403,73638.344,2.17,7.98,0.357,142.852,6.386,23.387,23.532,-0.721,-0.032,97.712,4.368,8.034,0.359,258.466,11.555,0.076,24.39,1944.057,1.25,1.343,1.17,0.0,0.836,0.683,0.437,0.0,7.245,1.366,0.019,1.168,5.859999999999999,2.325,2.48,-0.016,2.297,8.248,0.549,0.003,0.004,0.007,0.0,526.379,523.131,-30.582,-7.221,8.691140152059705e-05,1.8934463229300352e-05,2.1696453760004977e-09,4.726786536548274e-10,1900.17,1811.106,1702.448,445.168,412.411,407.882,2.2791370913658432e-09,2.3551924725830316e-09,2.464292255831082e-09,5.33951646794313e-10,5.363061481826246e-10,5.904089017067737e-10
Saudi Arabia,2008,SAU,23287838.0,1005243531264.0,10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.809,15.692,0.101,32.052,0.746,0.0,0.0,0.859,0.0,0.0,0.0,0.0,0.035,204.2,8768.525,204.2,9.594,9.486,184.407,91398.086,2.117,9.486,184.405,8768.525,204.2,91398.016,2128.462,100.0,100.0,8.089,57.19,764.18,4324.575,100.71,32814.555,8.089,57.19,32814.555,764.18,49.319,35.903,141.88,2.3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.281,127.114,1363.536,4443.95,103.49,58551.41,4.302,244.629,254682.266,5931.0,50.681,64.062,0.0,0.0,8.82,5.83,0.0,0.0,7.895,0.0,0.0,0.233,0.0,8768.525,2128.464,0.0,0.002,0.002,0.0,0.0,0.069,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SAU,23287883.0,1005243531264.0,18.37,0.789,469.713,46.181,10.904,467.767,44.957,10.633,20.086,0.465,0.22,20.17,0.467,0.221,0.108,0.005,437.883,18.803,0.436,226.777,8992.978,9166.987,0.812,998.558,2322.208,139.974,5444.622,402.403,77575.414,2.117,8.007,0.344,154.41,6.63,24.665,24.75,-1.945,-0.084,102.292,4.392,7.741,0.332,288.817,12.402,0.076,24.39,2128.464,1.599,1.464,1.266,0.001,0.87,0.703,0.452,0.0,7.129,1.41,0.019,1.202,5.859999999999999,2.392,2.605,-0.04,2.578,8.248,0.565,0.003,0.004,0.007,0.0,576.37,574.397,-31.829,-6.776,9.139809371741201e-05,2.0169845408446095e-05,2.1173615485231276e-09,4.672628924151143e-10,1944.057,1900.17,1811.106,423.532,445.168,412.411,2.1696453760004977e-09,2.2791370913658432e-09,2.3551924725830316e-09,4.726786536548274e-10,5.33951646794313e-10,5.363061481826246e-10
